[17:10:04] [LOGGING]	 STARTING LOGGING
[18:26:15] [ENGINE - KINECT_0]	 AudioStateChanged (26:15.2):Silence
[18:26:15] [ENGINE - KINECT_0]	 AudioStateChanged (26:15.2):Speech
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02199098
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis => 0,1090728
[18:26:15] [ENGINE - KINECT_0]	 AudioStateChanged (26:15.2):Silence
[18:26:15] [ENGINE - KINECT_0]	 AudioStateChanged (26:15.2):Speech
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9613345
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,6616623
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,5997186
[18:26:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,5069128
[18:26:15] [ENGINE - KINECT_0]	 AudioStateChanged (26:15.3):Silence
[18:26:15] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6646889 (0,6) / 0,9898893 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de
[18:26:15] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6646889 (0,6) / 0,9898893 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de
[18:26:15] [ENGINE - KINECT_0]	 <SML text="SARAH Donne-moi un itineraire de" utteranceConfidence="0.665" confidence="0.665">
  <action confidence="0.424" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne-moi un itineraire de" utteranceConfidence="0.665" confidence="0.665">
    <action confidence="0.424" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[18:26:15] [CONTEXT]	 Reset timeout
[18:26:15] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.1600000
[18:26:17] [[Google Recognize]]	 toJSON: 0,9069044 : Sarah donne-moi l'itinéraire de Paris
[18:26:17] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6646889&dictation=Sarah+donne-moi+l%27itin%c3%a9raire+de+Paris&client=SARAH1&profile=Unknow_8167&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:26:17] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6646889&dictation=Sarah+donne-moi+l'itinéraire+de+Paris&client=SARAH1&profile=Unknow_8167&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:26:17] [TTS]	 Try speaking ... 
[18:26:17] [TTS]	 [0] Say: 
[18:26:17] [PLAYER]	 [0]speaking false
[18:26:17] [TTS]	 End speaking
[18:26:17] [ENGINE - KINECT_0]	 SpeechRecognized: 2215,8383ms Text: SARAH Donne-moi un itineraire de
[18:26:17] [ENGINE - KINECT_0]	 AudioStateChanged (26:17.5):Speech
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01947102
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,03690373
[18:26:17] [ENGINE - KINECT_0]	 AudioStateChanged (26:17.5):Silence
[18:26:17] [ENGINE - KINECT_0]	 AudioStateChanged (26:17.5):Speech
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01300499
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,3997793
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,3933673
[18:26:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,310331
[18:26:17] [ENGINE - KINECT_0]	 AudioStateChanged (26:17.6):Silence
[18:26:30] [ENGINE - KINECT_0]	 AudioStateChanged (26:30.4):Speech
[18:26:30] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:26:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,4257472
[18:26:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,8215113
[18:26:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,7441732
[18:26:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,7940787
[18:26:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,7042528
[18:26:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,6474383
[18:26:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,5656297
[18:26:33] [ENGINE - KINECT_0]	 AudioStateChanged (26:33.1):Silence
[18:26:33] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7688576 (0,6) / 0,9782441 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de
[18:26:33] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7688576 (0,6) / 0,9782441 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de
[18:26:33] [ENGINE - KINECT_0]	 <SML text="SARAH Donne-moi un itineraire de" utteranceConfidence="0.769" confidence="0.769">
  <action confidence="0.447" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne-moi un itineraire de" utteranceConfidence="0.769" confidence="0.769">
    <action confidence="0.447" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[18:26:33] [CONTEXT]	 Reset timeout
[18:26:33] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:02.9500000
[18:26:33] [[Google Recognize]]	 toJSON: 0,93888986 : Sarah donne-moi l'itinéraire de Paris
[18:26:33] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.7688576&dictation=Sarah+donne-moi+l%27itin%c3%a9raire+de+Paris&client=SARAH1&profile=Unknow_8167&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:26:33] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.7688576&dictation=Sarah+donne-moi+l'itinéraire+de+Paris&client=SARAH1&profile=Unknow_8167&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:26:33] [TTS]	 Try speaking ... 
[18:26:33] [TTS]	 [0] Say: 
[18:26:33] [PLAYER]	 [0]speaking false
[18:26:33] [TTS]	 End speaking
[18:26:33] [ENGINE - KINECT_0]	 SpeechRecognized: 749,9991ms Text: SARAH Donne-moi un itineraire de
[18:26:33] [ENGINE - KINECT_0]	 AudioStateChanged (26:33.8):Speech
[18:26:33] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:26:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02228406
[18:26:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,03410772
[18:26:33] [ENGINE - KINECT_0]	 AudioStateChanged (26:33.9):Silence
[18:26:59] [ENGINE - KINECT_0]	 AudioStateChanged (26:59.8):Speech
[18:26:59] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:26:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,009740978
[18:26:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,1177048
[18:27:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH tu peux => 0,09078977
[18:27:00] [ENGINE - KINECT_0]	 AudioStateChanged (27:00.6):Silence
[18:27:01] [ENGINE - KINECT_0]	 AudioStateChanged (27:01.1):Speech
[18:27:01] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:27:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9412236
[18:27:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,6405963
[18:27:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,4938228
[18:27:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,5294011
[18:27:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,4534086
[18:27:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,4713629
[18:27:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,3507317
[18:27:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,3229794
[18:27:04] [ENGINE - KINECT_0]	 AudioStateChanged (27:04.2):Silence
[18:27:04] [ENGINE - KINECT_0]	 AudioStateChanged (27:04.4):Speech
[18:27:04] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:27:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01042739
[18:27:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,1043648
[18:27:04] [ENGINE - KINECT_0]	 AudioStateChanged (27:04.9):Silence
[18:27:29] [ENGINE - KINECT_0]	 AudioStateChanged (27:29.4):Speech
[18:27:29] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:27:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux tu me => 0,05174059
[18:27:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux tu me donner => 0,08111126
[18:27:30] [ENGINE - KINECT_0]	 AudioStateChanged (27:30.8):Silence
[18:27:33] [ENGINE - KINECT_0]	 AudioStateChanged (27:33.5):Speech
[18:27:33] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:27:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,005930901
[18:27:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,1102554
[18:27:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,09298352
[18:27:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,1038718
[18:27:36] [ENGINE - KINECT_0]	 AudioStateChanged (27:36.2):Silence
[18:27:36] [ENGINE - KINECT_0]	 AudioStateChanged (27:36.8):Speech
[18:27:36] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:27:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02969006
[18:27:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,03086822
[18:27:37] [ENGINE - KINECT_0]	 AudioStateChanged (27:37.1):Silence
[18:28:02] [ENGINE - KINECT_0]	 AudioStateChanged (28:02.6):Speech
[18:28:02] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:28:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1395108
[18:28:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche => 0,468058
[18:28:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi => 0,5639293
[18:28:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un => 0,6921165
[18:28:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi => 0,6650814
[18:28:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un itineraire => 0,5527158
[18:28:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un itineraire de => 0,4698021
[18:28:05] [ENGINE - KINECT_0]	 AudioStateChanged (28:05.7):Silence
[18:28:06] [ENGINE - KINECT_0]	 AudioStateChanged (28:06.3):Speech
[18:28:06] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:28:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01826194
[18:28:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,1402486
[18:28:06] [ENGINE - KINECT_0]	 AudioStateChanged (28:06.6):Silence
[18:28:26] [RTPCLIENT]	 Stop RTPClient
[18:28:26] [RTPCLIENT]	 Stop RTPClient
[18:28:26] [RTPCLIENT]	 Stop RTPClient ... Done
[18:28:26] [RTPCLIENT]	 Stop RTPClient ... Done
[18:28:26] [ENGINE - File]	 Stop listening...done
[18:28:26] [ENGINE - KINECT_0]	 Stop listening...done
[18:28:26] [KINECT]	 Stop Sensors
[18:28:26] [TASKS]	 Stop Tasks
[18:28:26] [KINECT]	 Stop Sensor
[18:29:13] [LOGGING]	 STARTING LOGGING
[18:29:13] [INIT]	 ==========================================
[18:29:13] [INIT]	 S.A.R.A.H. => KINECT
[18:29:13] [INIT]	 ==========================================
[18:29:13] [INIT]	 Server: http://127.0.0.1:8080
[18:29:13] [INIT]	 Confidence: 0,6
[18:29:13] [INIT]	 ==========================================
[18:29:14] [KINECT]	 Setup sensor stream
[18:29:14] [KINECT]	 Start sensor
[18:29:14] [INIT]	 Starting Server: http://169.254.80.80:8888/
[18:29:14] [INIT]	 Starting Server: http://127.0.0.1:8888/
[18:29:14] [WATCHER]	 Stop watching
[18:29:14] [GRAMMAR]	 Load file: time.xml : C:\Users\Tasa_PC\Documents\Projet\macros\time.xml
[18:29:14] [GRAMMAR]	 Add to context list: time.xml
[18:29:14] [WATCHER]	 Watching directory: macros
[18:29:14] [GRAMMAR]	 Load file: dictionary.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dictionary\dictionary.xml
[18:29:14] [GRAMMAR]	 Add to context list: dictionary.xml
[18:29:14] [GRAMMAR]	 Load file: dot_itineraire.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_itineraire\dot_itineraire.xml
[18:29:14] [GRAMMAR]	 Add to context list: dot_itineraire.xml
[18:29:14] [GRAMMAR]	 Load file: dot_meteo.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_meteo\dot_meteo.xml
[18:29:14] [GRAMMAR]	 Add to context list: dot_meteo.xml
[18:29:14] [GRAMMAR]	 Load file: meteo2.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\meteo2\meteo2.xml
[18:29:14] [GRAMMAR]	 Add to context list: meteo2.xml
[18:29:14] [WATCHER]	 Watching directory: plugins
[18:29:14] [WATCHER]	 Start watching
[18:29:14] [GRAMMAR]	 Context: default
[18:29:14] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[18:29:14] [CONTEXT]	 time.xml = True
[18:29:14] [CONTEXT]	 dictionary.xml = True
[18:29:14] [CONTEXT]	 dot_itineraire.xml = True
[18:29:14] [CONTEXT]	 dot_meteo.xml = True
[18:29:14] [CONTEXT]	 meteo2.xml = True
[18:29:14] [GRAMMAR]	 File: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 File: Load: time.xml Enabled: True
[18:29:15] [GRAMMAR]	 File: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 File: Load: dictionary.xml Enabled: True
[18:29:15] [GRAMMAR]	 File: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 File: Load: dot_itineraire.xml Enabled: True
[18:29:15] [GRAMMAR]	 File: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 File: Load: dot_meteo.xml Enabled: True
[18:29:15] [GRAMMAR]	 File: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 File: Load: meteo2.xml Enabled: True
[18:29:15] [ENGINE - File]	 Init recognizer
[18:29:15] [ENGINE - File]	 AudioLevel: 0
[18:29:15] [ENGINE - File]	 MaxAlternates: 1
[18:29:15] [ENGINE - File]	 BabbleTimeout: 00:00:00
[18:29:15] [ENGINE - File]	 InitialSilenceTimeout: 00:00:00
[18:29:15] [ENGINE - File]	 EndSilenceTimeout: 00:00:00.1500000
[18:29:15] [ENGINE - File]	 EndSilenceTimeoutAmbiguous: 00:00:00.5000000
[18:29:15] [KINECT_0]	 AutomaticGainControlEnabled : False
[18:29:15] [KINECT_0]	 BeamAngle : 0
[18:29:15] [KINECT_0]	 EchoCancellationMode : CancellationAndSuppression
[18:29:15] [KINECT_0]	 EchoCancellationSpeakerIndex : 1
[18:29:15] [KINECT_0]	 NoiseSuppression : True
[18:29:15] [KINECT_0]	 SoundSourceAngle : 0
[18:29:15] [KINECT_0]	 SoundSourceAngleConfidence : 0
[18:29:15] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 KINECT_0: Load: time.xml Enabled: True
[18:29:15] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 KINECT_0: Load: dictionary.xml Enabled: True
[18:29:15] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 KINECT_0: Load: dot_itineraire.xml Enabled: True
[18:29:15] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 KINECT_0: Load: dot_meteo.xml Enabled: True
[18:29:15] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:29:15] [GRAMMAR]	 KINECT_0: Load: meteo2.xml Enabled: True
[18:29:15] [ENGINE - KINECT_0]	 Init recognizer
[18:29:15] [ENGINE - KINECT_0]	 AudioLevel: 0
[18:29:15] [ENGINE - KINECT_0]	 MaxAlternates: 1
[18:29:15] [ENGINE - KINECT_0]	 BabbleTimeout: 00:00:00
[18:29:15] [ENGINE - KINECT_0]	 InitialSilenceTimeout: 00:00:00
[18:29:15] [ENGINE - KINECT_0]	 EndSilenceTimeout: 00:00:00.1500000
[18:29:15] [ENGINE - KINECT_0]	 EndSilenceTimeoutAmbiguous: 00:00:00.5000000
[18:29:15] [ENGINE - KINECT_0]	 Start listening
[18:29:15] [ENGINE - KINECT_0]	 AudioStateChanged (29:15.3):Silence
[18:29:15] [TTS]	 Add Speaker Device: 0 Product: Haut-parleurs (Cirrus Logic CS4 Channels: 2 Playback: True
[18:29:15] [TTS]	 [0]Name: Microsoft Hortense Desktop Culture: fr-FR
[18:29:15] [TTS]	 [0]Name: Microsoft Zira Desktop Culture: en-US
[18:29:15] [ENGINE]	 Restart timeout: 3600000
[18:29:15] [CAMERA]	 Storing camera: Kinect_0
[18:29:28] [ENGINE - KINECT_0]	 AudioStateChanged (29:28.5):Speech
[18:29:28] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:29:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,2499437
[18:29:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH tu => 0,4369555
[18:29:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,6473626
[18:29:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,5329112
[18:29:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,6638678
[18:29:29] [ENGINE - KINECT_0]	 AudioStateChanged (29:29.9):Silence
[18:29:29] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8894083 (0,6) / 0,8427166 (SARAH) Device:  Text: SARAH quelle heure est il
[18:29:29] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8894083 (0,6) / 0,8427166 (SARAH) Device:  Text: SARAH quelle heure est il
[18:29:29] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.889" confidence="0.889">
  <action confidence="0.944" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.889" confidence="0.889">
    <action confidence="0.944" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[18:29:29] [CONTEXT]	 Reset timeout
[18:29:30] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8894083&client=SARAH1&profile=Unknow_4&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:29:30] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8894083&client=SARAH1&profile=Unknow_4&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:29:30] [TTS]	 Try speaking ... il est 18 heure 29 
[18:29:30] [TTS]	 [0] Say: il est 18 heure 29 
[18:29:30] [PLAYER]	 [0]Start Player
[18:29:32] [PLAYER]	 [0]End Player
[18:29:32] [PLAYER]	 [0]speaking false
[18:29:32] [TTS]	 End speaking
[18:29:32] [ENGINE - KINECT_0]	 SpeechRecognized: 2843,7488ms Text: SARAH quelle heure est il
[18:29:32] [ENGINE - KINECT_0]	 AudioStateChanged (29:32.7):Speech
[18:29:32] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:29:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02125201
[18:29:32] [ENGINE - KINECT_0]	 AudioStateChanged (29:32.8):Silence
[18:29:34] [ENGINE - KINECT_0]	 AudioStateChanged (29:34.4):Speech
[18:29:34] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:29:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,0532332
[18:29:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,02914979
[18:29:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un itineraire => 0,14652
[18:29:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un itineraire de => 0,1080487
[18:29:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau mardi à => 0,09038903
[18:29:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau après demain => 0,03874893
[18:29:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau mardi ce => 0,04575431
[18:29:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau mardi cette nuit => 0,07941829
[18:29:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un itineraire de Merci => 0,07328448
[18:29:37] [ENGINE - KINECT_0]	 AudioStateChanged (29:37.9):Silence
[18:29:46] [ENGINE - KINECT_0]	 AudioStateChanged (29:46.2):Speech
[18:29:46] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:29:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,008125454
[18:29:47] [ENGINE - KINECT_0]	 AudioStateChanged (29:47.1):Silence
[18:30:00] [ENGINE - KINECT_0]	 AudioStateChanged (30:00.4):Speech
[18:30:00] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:30:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01895213
[18:30:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,7103203
[18:30:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,7462655
[18:30:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,7624032
[18:30:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,6051403
[18:30:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,5897434
[18:30:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de Merci => 0,4437308
[18:30:04] [ENGINE - KINECT_0]	 AudioStateChanged (30:04.4):Silence
[18:30:16] [ENGINE - KINECT_0]	 AudioStateChanged (30:16.9):Speech
[18:30:16] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:30:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,6225808
[18:30:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche => 0,4758601
[18:30:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche-moi un => 0,6013355
[18:30:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi => 0,4662433
[18:30:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche-moi un itineraire => 0,4751255
[18:30:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche-moi un itineraire de => 0,3932781
[18:30:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche-moi un itineraire de Merci => 0,3493115
[18:30:21] [ENGINE - KINECT_0]	 AudioStateChanged (30:21.0):Silence
[18:30:28] [RTPCLIENT]	 Stop RTPClient
[18:30:28] [RTPCLIENT]	 Stop RTPClient
[18:30:28] [RTPCLIENT]	 Stop RTPClient ... Done
[18:30:28] [RTPCLIENT]	 Stop RTPClient ... Done
[18:30:28] [ENGINE - File]	 Stop listening...done
[18:30:29] [ENGINE - KINECT_0]	 Stop listening...done
[18:30:29] [KINECT]	 Stop Sensors
[18:30:29] [TASKS]	 Stop Tasks
[18:30:29] [KINECT]	 Stop Sensor
[18:30:40] [LOGGING]	 STARTING LOGGING
[18:30:40] [INIT]	 ==========================================
[18:30:40] [INIT]	 S.A.R.A.H. => KINECT
