[15:48:46] [LOGGING]	 STARTING LOGGING
[15:50:40] [ENGINE - KINECT_0]	 AudioStateChanged (50:40.4):Speech
[15:50:40] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:50:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:50:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,258471
[15:50:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,287468
[15:50:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,2482672
[15:50:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1160817
[15:50:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle est la => 0,215609
[15:50:42] [ENGINE - KINECT_0]	 AudioStateChanged (50:42.7):Silence
[15:50:43] [ENGINE - KINECT_0]	 AudioStateChanged (50:43.8):Speech
[15:50:43] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:50:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,03772915
[15:50:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7629402
[15:50:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,5532796
[15:50:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,4109395
[15:50:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,3269355
[15:50:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,4117911
[15:50:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,4988811
[15:50:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de ... => 0,4833434
[15:50:47] [ENGINE - KINECT_0]	 AudioStateChanged (50:47.6):Silence
[15:50:47] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4833434 (0,4) / 0,8294194 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de ...
[15:50:47] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4833434 (0,4) / 0,8294194 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de ...
[15:50:47] [ENGINE - KINECT_0]	 <SML text="SARAH Donne-moi un itineraire de ..." utteranceConfidence="0.483" confidence="0.483">
  <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne-moi un itineraire de ..." utteranceConfidence="0.483" confidence="0.483">
    <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[15:50:47] [CONTEXT]	 Reset timeout
[15:50:47] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.6700000
[15:50:49] [[Google Recognize]]	 toJSON: 0,92929024 : Sarah donne-moi un itinéraire de Paris à Saint-Gratien
[15:50:49] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.4833434&dictation=Sarah+donne-moi+un+itin%c3%a9raire+de+Paris+%c3%a0+Saint-Gratien&client=SARAH1&profile=Unknow_1337&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:50:49] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.4833434&dictation=Sarah+donne-moi+un+itinéraire+de+Paris+à+Saint-Gratien&client=SARAH1&profile=Unknow_1337&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:50:49] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=J'ai%20compris:de%20Paris%20%C3%A0%20Saint-Gratien&sync=true
[15:50:49] [TTS]	 Try speaking ... J'ai compris:de Paris à Saint-Gratien
[15:50:49] [TTS]	 [0] Say: J'ai compris:de Paris à Saint-Gratien
[15:50:50] [PLAYER]	 [0]Start Player
[15:50:53] [PLAYER]	 [0]End Player
[15:50:53] [PLAYER]	 [0]speaking false
[15:50:53] [TTS]	 End speaking
[15:50:53] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Calcul%20d%27itineraire%20en%20cours%20!
[15:50:53] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[15:50:53] [TTS]	 [0] Say: Calcul d'itineraire en cours !
[15:50:53] [TTS]	 Try speaking ... c'est fait
[15:50:53] [TTS]	 Already speaking ... enqueue
[15:50:53] [ENGINE - KINECT_0]	 SpeechRecognized: 6103,4685ms Text: SARAH Donne-moi un itineraire de ...
[15:50:53] [ENGINE - KINECT_0]	 AudioStateChanged (50:53.7):Speech
[15:50:53] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:50:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:50:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,3882393
[15:50:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est => 0,2758981
[15:50:53] [PLAYER]	 [0]Start Player
[15:50:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il => 0,2209184
[15:50:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il passé la => 0,2234944
[15:50:53] [ENGINE - KINECT_0]	 AudioStateChanged (50:53.8):Silence
[15:50:54] [ENGINE - KINECT_0]	 AudioStateChanged (50:54.8):Speech
[15:50:54] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:50:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:50:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,05113937
[15:50:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,001
[15:50:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,1109258
[15:50:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,04815993
[15:50:56] [PLAYER]	 [0]End Player
[15:50:56] [PLAYER]	 [0]speaking false
[15:50:56] [TTS]	 End speaking
[15:50:56] [TTS]	 Try speaking ... c'est fait
[15:50:56] [TTS]	 [0] Say: c'est fait
[15:50:56] [PLAYER]	 [0]Start Player
[15:50:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,1521924
[15:50:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps dans la nuit => 0,176129
[15:50:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps dans la nuit à => 0,2106177
[15:50:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps lundi en ce => 0,07029302
[15:50:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain ce soir => 0,03258659
[15:50:57] [PLAYER]	 [0]End Player
[15:50:57] [PLAYER]	 [0]speaking false
[15:50:57] [TTS]	 End speaking
[15:50:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,04987164
[15:50:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain selon toi => 0,05777968
[15:50:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain selon toi à => 0,1096498
[15:50:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain selon toi à ... => 0,1071484
[15:51:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain selon toi à ... => 0,1071484
[15:51:01] [ENGINE - KINECT_0]	 AudioStateChanged (51:01.6):Silence
[15:51:02] [ENGINE - KINECT_0]	 AudioStateChanged (51:02.8):Speech
[15:51:02] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,0987299
[15:51:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,001
[15:51:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle est la => 0,06043465
[15:51:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps => 0,1358164
[15:51:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps en ce => 0,1254364
[15:51:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps mercredi en => 0,1094162
[15:51:04] [ENGINE - KINECT_0]	 AudioStateChanged (51:04.3):Silence
[15:51:06] [ENGINE - KINECT_0]	 AudioStateChanged (51:06.1):Speech
[15:51:06] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,001
[15:51:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,001
[15:51:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,1630694
[15:51:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,287215
[15:51:08] [ENGINE - KINECT_0]	 AudioStateChanged (51:08.1):Silence
[15:51:09] [ENGINE - KINECT_0]	 AudioStateChanged (51:09.7):Speech
[15:51:09] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,3812266
[15:51:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,4573443
[15:51:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,3858057
[15:51:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau après => 0,242695
[15:51:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau samedi ce => 0,2473955
[15:51:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau après demain => 0,1953533
[15:51:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau samedi ce matin à => 0,2191329
[15:51:12] [ENGINE - KINECT_0]	 AudioStateChanged (51:12.8):Silence
[15:51:20] [ENGINE - KINECT_0]	 AudioStateChanged (51:20.2):Speech
[15:51:20] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,001
[15:51:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis-moi => 0,001
[15:51:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis-moi un => 0,1795086
[15:51:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la météo => 0,1103007
[15:51:21] [ENGINE - KINECT_0]	 AudioStateChanged (51:21.5):Silence
[15:51:22] [ENGINE - KINECT_0]	 AudioStateChanged (51:22.0):Speech
[15:51:22] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,001
[15:51:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera => 0,2502667
[15:51:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel => 0,2014413
[15:51:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,2412927
[15:51:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau => 0,3442574
[15:51:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps dimanche => 0,1188352
[15:51:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps ce soir selon toi à => 0,2598207
[15:51:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps ce soir selon toi à ... => 0,2609082
[15:51:25] [ENGINE - KINECT_0]	 AudioStateChanged (51:25.7):Silence
[15:51:26] [ENGINE - KINECT_0]	 AudioStateChanged (51:26.1):Speech
[15:51:26] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1987404
[15:51:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,4759972
[15:51:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,4469027
[15:51:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,3716643
[15:51:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,3605236
[15:51:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,3028266
[15:51:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,3954317
[15:51:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire => 0,4115237
[15:51:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau => 0,4196436
[15:51:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau en ce => 0,4223726
[15:51:29] [ENGINE - KINECT_0]	 AudioStateChanged (51:29.8):Silence
[15:51:31] [ENGINE - KINECT_0]	 AudioStateChanged (51:31.0):Speech
[15:51:31] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,001
[15:51:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment => 0,2482761
[15:51:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je => 0,2768546
[15:51:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je dois => 0,3034955
[15:51:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je dois m'habiller => 0,1875389
[15:51:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je dois m'habiller demain à => 0,2623192
[15:51:33] [ENGINE - KINECT_0]	 AudioStateChanged (51:33.1):Silence
[15:51:33] [ENGINE - KINECT_0]	 AudioStateChanged (51:33.7):Speech
[15:51:33] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH tu => 0,001
[15:51:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,001
[15:51:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,2446284
[15:51:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire de ... => 0,2333584
[15:51:36] [ENGINE - KINECT_0]	 AudioStateChanged (51:36.5):Silence
[15:51:37] [ENGINE - KINECT_0]	 AudioStateChanged (51:37.0):Speech
[15:51:37] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,2976428
[15:51:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,2321602
[15:51:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel => 0,1281444
[15:51:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un => 0,136561
[15:51:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps demain => 0,0807346
[15:51:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps dans la nuit => 0,1259472
[15:51:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps dans la nuit selon => 0,1073539
[15:51:39] [ENGINE - KINECT_0]	 AudioStateChanged (51:39.6):Silence
[15:51:42] [ENGINE - KINECT_0]	 AudioStateChanged (51:42.6):Speech
[15:51:42] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,4338922
[15:51:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait => 0,2366813
[15:51:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire => 0,1480651
[15:51:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau => 0,1954153
[15:51:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain => 0,2550118
[15:51:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau dans la => 0,1973522
[15:51:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain dans la => 0,2489892
[15:51:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain dans la nuit => 0,2333061
[15:51:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain dans la nuit à => 0,2393799
[15:51:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain dans la nuit selon => 0,2637535
[15:51:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain dans la nuit à Rennes => 0,2627639
[15:51:46] [ENGINE - KINECT_0]	 AudioStateChanged (51:46.8):Silence
[15:51:48] [ENGINE - KINECT_0]	 AudioStateChanged (51:48.3):Speech
[15:51:48] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,09127117
[15:51:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1935127
[15:51:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,171337
[15:51:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle heure => 0,1675295
[15:51:50] [ENGINE - KINECT_0]	 AudioStateChanged (51:50.4):Silence
[15:51:51] [ENGINE - KINECT_0]	 AudioStateChanged (51:51.3):Speech
[15:51:51] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:51:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:51:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,001
[15:51:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,08092934
[15:51:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,06223014
[15:51:52] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche => 0,001
[15:51:52] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un => 0,1895195
[15:51:52] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:51:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:51:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:51:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:52:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:52:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:52:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:52:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:52:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:52:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1977659
[15:52:11] [ENGINE - KINECT_0]	 AudioStateChanged (52:11.2):Silence
[15:52:11] [ENGINE - KINECT_0]	 AudioStateChanged (52:11.4):Speech
[15:52:11] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:52:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,4823662
[15:52:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,2995571
[15:52:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,2848035
[15:52:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans => 0,4955304
[15:52:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la => 0,4710188
[15:52:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la nuit à => 0,4883779
[15:52:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la nuit à Rennes => 0,438494
[15:52:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la nuit à => 0,4552388
[15:52:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la nuit à Rennes => 0,5310236
[15:52:15] [ENGINE - KINECT_0]	 AudioStateChanged (52:15.2):Silence
[15:52:15] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,001 Text: SARAH
[15:52:15] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,001 Text: SARAH
[15:52:15] [ENGINE - KINECT_0]	 SpeechRecognized: 15,6038ms Text: SARAH est-ce qu'il fait beau dans la nuit à Rennes
[15:52:15] [ENGINE - KINECT_0]	 AudioStateChanged (52:15.9):Speech
[15:52:16] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:52:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,2219802
[15:52:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,3042206
[15:52:16] [ENGINE - KINECT_0]	 AudioStateChanged (52:16.7):Silence
[15:52:29] [ENGINE - KINECT_0]	 AudioStateChanged (52:29.7):Speech
[15:52:29] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:52:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:52:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,1199758
[15:52:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1627695
[15:52:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait => 0,3287089
[15:52:31] [ENGINE - KINECT_0]	 AudioStateChanged (52:31.1):Silence
[15:52:31] [ENGINE - KINECT_0]	 AudioStateChanged (52:31.8):Speech
[15:52:31] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:52:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,2966468
[15:52:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,1864774
[15:52:32] [ENGINE - KINECT_0]	 AudioStateChanged (52:32.4):Silence
[15:52:39] [ENGINE - KINECT_0]	 AudioStateChanged (52:39.4):Speech
[15:52:39] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:52:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,2674104
[15:52:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux tu => 0,3068738
[15:52:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux tu me => 0,4229288
[15:52:41] [ENGINE - KINECT_0]	 AudioStateChanged (52:41.1):Silence
[15:52:44] [ENGINE - KINECT_0]	 AudioStateChanged (52:44.6):Speech
[15:52:44] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:52:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,1839732
